"date","price","fly_to","departure_date","booking_days"
2018-02-25,82,"FKB",2018-06-23,118
2018-02-25,82,"FKB",2018-06-30,125
2018-02-26,45,"FKB",2018-05-01,64
2018-02-27,48,"FKB",2018-05-01,63
2018-02-28,44,"FKB",2018-05-01,62
2018-03-01,51,"FKB",2018-05-01,61
2018-03-02,52,"FKB",2018-05-01,60
2018-03-03,52,"FKB",2018-05-01,59
2018-03-04,52,"FKB",2018-05-01,58
2018-03-05,52,"FKB",2018-05-01,57
2018-03-06,52,"FKB",2018-05-01,56
2018-03-07,52,"FKB",2018-05-01,55
2018-03-08,52,"FKB",2018-05-01,54
2018-03-09,52,"FKB",2018-05-01,53
2018-03-10,52,"FKB",2018-05-01,52
2018-03-11,44,"FKB",2018-05-01,51
2018-03-12,44,"FKB",2018-05-01,50
2018-03-13,44,"FKB",2018-05-01,49
2018-03-14,44,"FKB",2018-05-01,48
2018-03-15,44,"FKB",2018-05-01,47
2018-03-16,43,"FKB",2018-05-01,46
2018-03-17,42,"FKB",2018-05-01,45
2018-03-18,44,"FKB",2018-05-01,44
2018-03-19,44,"FKB",2018-05-01,43
2018-03-20,44,"FKB",2018-05-01,42
2018-03-21,42,"FKB",2018-05-01,41
2018-03-22,43,"FKB",2018-05-01,40
2018-03-23,43,"FKB",2018-05-01,39
2018-03-24,46,"FKB",2018-05-01,38
2018-03-25,40,"FKB",2018-05-01,37
2018-03-26,42,"FKB",2018-05-01,36
2018-03-27,44,"FKB",2018-05-01,35
2018-03-28,37,"FKB",2018-05-01,34
2018-03-29,36,"FKB",2018-05-01,33
2018-03-30,51,"FKB",2018-05-01,32
2018-03-31,45.5,"FKB",2018-05-01,31
2018-04-01,50,"FKB",2018-05-01,30
2018-04-02,38,"FKB",2018-05-01,29
2018-04-03,50,"FKB",2018-05-01,28
2018-04-04,47,"FKB",2018-05-01,27
2018-04-05,51,"FKB",2018-05-01,26
2018-04-06,41,"FKB",2018-05-01,25
2018-04-07,46,"FKB",2018-05-01,24
2018-04-08,46,"FKB",2018-05-01,23
2018-04-09,43,"FKB",2018-05-01,22
2018-04-10,58,"FKB",2018-05-01,21
2018-04-11,64.5,"FKB",2018-05-01,20
2018-04-12,51,"FKB",2018-05-01,19
2018-04-13,76.5,"FKB",2018-05-01,18
2018-04-14,70,"FKB",2018-05-01,17
2018-04-15,50.5,"FKB",2018-05-01,16
2018-04-16,70,"FKB",2018-05-01,15
2018-04-17,64.5,"FKB",2018-05-01,14
2018-04-18,36,"FKB",2018-05-01,13
2018-04-19,70,"FKB",2018-05-01,12
2018-04-20,42,"FKB",2018-05-01,11
2018-04-21,59,"FKB",2018-05-01,10
2018-04-22,70,"FKB",2018-05-01,9
2018-04-23,98,"FKB",2018-05-01,8
2018-04-24,79.5,"FKB",2018-05-01,7
2018-04-25,42,"FKB",2018-05-01,6
2018-04-26,98,"FKB",2018-05-01,5
2018-04-27,36,"FKB",2018-05-01,4
2018-04-28,46,"FKB",2018-05-01,3
2018-04-29,59,"FKB",2018-05-01,2
2018-04-30,59,"FKB",2018-05-01,1
2018-02-22,63.5,"CGN",2018-05-01,68
2018-02-22,64,"CGN",2018-05-05,72
2018-02-22,64,"CGN",2018-05-08,75
2018-02-22,55,"CGN",2018-05-12,79
2018-02-22,54,"CGN",2018-05-15,82
2018-02-22,55,"CGN",2018-05-19,86
2018-02-22,41,"CGN",2018-05-22,89
2018-02-22,40.5,"CGN",2018-05-26,93
2018-02-22,41,"CGN",2018-05-29,96
2018-02-22,45,"CGN",2018-06-02,100
2018-02-22,41,"CGN",2018-06-05,103
2018-02-22,48,"CGN",2018-06-09,107
2018-02-22,43,"CGN",2018-06-12,110
2018-02-22,45,"CGN",2018-06-16,114
2018-02-22,46.5,"CGN",2018-06-19,117
2018-02-22,41,"CGN",2018-06-23,121
2018-02-22,40,"CGN",2018-06-26,124
2018-02-22,39,"CGN",2018-06-30,128
2018-02-23,73.5,"CGN",2018-05-01,67
2018-02-23,55,"CGN",2018-05-05,71
2018-02-23,64,"CGN",2018-05-08,74
2018-02-23,47.5,"CGN",2018-05-12,78
2018-02-23,54.5,"CGN",2018-05-15,81
2018-02-23,54.5,"CGN",2018-05-19,85
2018-02-23,45,"CGN",2018-05-22,88
2018-02-23,41,"CGN",2018-05-26,92
2018-02-23,40.5,"CGN",2018-05-29,95
2018-02-23,45,"CGN",2018-06-02,99
2018-02-23,41,"CGN",2018-06-05,102
2018-02-23,45,"CGN",2018-06-09,106
2018-02-23,43,"CGN",2018-06-12,109
2018-02-23,43,"CGN",2018-06-16,113
2018-02-23,45,"CGN",2018-06-19,116
2018-02-23,48,"CGN",2018-06-23,120
2018-02-23,40,"CGN",2018-06-26,123
2018-02-23,45,"CGN",2018-06-30,127
2018-02-24,64,"CGN",2018-05-01,66
2018-02-24,59,"CGN",2018-05-05,70
2018-02-24,64,"CGN",2018-05-08,73
2018-02-24,51,"CGN",2018-05-12,77
2018-02-24,55,"CGN",2018-05-15,80
2018-02-24,46,"CGN",2018-05-19,84
2018-02-24,46,"CGN",2018-05-22,87
2018-02-24,48,"CGN",2018-05-26,91
2018-02-24,40,"CGN",2018-05-29,94
2018-02-24,41,"CGN",2018-06-02,98
2018-02-24,41,"CGN",2018-06-05,101
2018-02-24,43,"CGN",2018-06-09,105
2018-02-24,45,"CGN",2018-06-12,108
2018-02-24,41,"CGN",2018-06-16,112
2018-02-24,49.5,"CGN",2018-06-19,115
2018-02-24,48,"CGN",2018-06-23,119
2018-02-24,38.5,"CGN",2018-06-26,122
2018-02-24,41,"CGN",2018-06-30,126
2018-02-25,74,"CGN",2018-05-01,65
2018-02-25,52,"CGN",2018-05-05,69
2018-02-25,46.5,"CGN",2018-05-12,76
2018-02-25,46,"CGN",2018-05-19,83
2018-02-25,45.5,"CGN",2018-05-26,90
2018-02-25,43,"CGN",2018-06-02,97
2018-02-25,41,"CGN",2018-06-09,104
2018-02-25,41,"CGN",2018-06-16,111
2018-02-25,48,"CGN",2018-06-23,118
2018-02-25,41,"CGN",2018-06-30,125
2018-02-26,75,"CGN",2018-05-01,64
2018-02-27,74,"CGN",2018-05-01,63
2018-02-28,86,"CGN",2018-05-01,62
2018-03-01,74,"CGN",2018-05-01,61
2018-03-02,69,"CGN",2018-05-01,60
2018-03-03,69,"CGN",2018-05-01,59
2018-03-04,64,"CGN",2018-05-01,58
2018-03-05,63,"CGN",2018-05-01,57
2018-03-06,55,"CGN",2018-05-01,56
2018-03-07,55,"CGN",2018-05-01,55
2018-03-08,63,"CGN",2018-05-01,54
2018-03-09,63,"CGN",2018-05-01,53
2018-03-10,54.5,"CGN",2018-05-01,52
2018-03-11,49,"CGN",2018-05-01,51
2018-03-12,47.5,"CGN",2018-05-01,50
2018-03-13,47.5,"CGN",2018-05-01,49
2018-03-14,51.5,"CGN",2018-05-01,48
2018-03-15,49,"CGN",2018-05-01,47
2018-03-16,55,"CGN",2018-05-01,46
2018-03-17,64,"CGN",2018-05-01,45
2018-03-18,64,"CGN",2018-05-01,44
2018-03-19,54,"CGN",2018-05-01,43
2018-03-20,64,"CGN",2018-05-01,42
2018-03-21,42,"CGN",2018-05-01,41
2018-03-22,74,"CGN",2018-05-01,40
2018-03-23,65,"CGN",2018-05-01,39
2018-03-24,55,"CGN",2018-05-01,38
2018-03-25,64,"CGN",2018-05-01,37
2018-03-26,64,"CGN",2018-05-01,36
2018-03-27,69.5,"CGN",2018-05-01,35
2018-03-28,75.5,"CGN",2018-05-01,34
2018-03-29,64,"CGN",2018-05-01,33
2018-03-30,75,"CGN",2018-05-01,32
2018-03-31,69.5,"CGN",2018-05-01,31
2018-04-01,75.5,"CGN",2018-05-01,30
2018-04-02,64,"CGN",2018-05-01,29
2018-04-03,64,"CGN",2018-05-01,28
2018-04-04,64,"CGN",2018-05-01,27
2018-04-05,69,"CGN",2018-05-01,26
2018-04-06,64,"CGN",2018-05-01,25
2018-04-07,64,"CGN",2018-05-01,24
2018-04-08,74.5,"CGN",2018-05-01,23
2018-04-09,69,"CGN",2018-05-01,22
2018-04-10,74,"CGN",2018-05-01,21
2018-04-11,74,"CGN",2018-05-01,20
2018-04-12,74,"CGN",2018-05-01,19
2018-04-13,74,"CGN",2018-05-01,18
2018-04-14,95,"CGN",2018-05-01,17
2018-04-15,70.5,"CGN",2018-05-01,16
2018-04-16,72.5,"CGN",2018-05-01,15
2018-04-17,87,"CGN",2018-05-01,14
2018-04-18,87,"CGN",2018-05-01,13
2018-04-19,52,"CGN",2018-05-01,12
2018-04-20,48,"CGN",2018-05-01,11
2018-04-21,43,"CGN",2018-05-01,10
2018-04-22,44,"CGN",2018-05-01,9
2018-04-23,44,"CGN",2018-05-01,8
2018-04-24,33,"CGN",2018-05-01,7
2018-04-25,40,"CGN",2018-05-01,6
2018-04-26,40,"CGN",2018-05-01,5
2018-04-27,38,"CGN",2018-05-01,4
2018-04-28,49,"CGN",2018-05-01,3
2018-04-29,64,"CGN",2018-05-01,2
2018-04-30,64,"CGN",2018-05-01,1
2018-02-22,103,"ZRH",2018-05-01,68
2018-02-22,103,"ZRH",2018-05-02,69
2018-02-22,100.5,"ZRH",2018-05-03,70
2018-02-22,97.5,"ZRH",2018-05-04,71
2018-02-22,98,"ZRH",2018-05-05,72
2018-02-22,98,"ZRH",2018-05-06,73
2018-02-22,95,"ZRH",2018-05-07,74
2018-02-22,98,"ZRH",2018-05-08,75
2018-02-22,98,"ZRH",2018-05-09,76
2018-02-22,97,"ZRH",2018-05-10,77
2018-02-22,98,"ZRH",2018-05-11,78
2018-02-22,97,"ZRH",2018-05-13,80
2018-02-22,98,"ZRH",2018-05-14,81
2018-02-22,83,"ZRH",2018-05-15,82
2018-02-22,83,"ZRH",2018-05-16,83
2018-02-22,83,"ZRH",2018-05-17,84
2018-02-22,94.5,"ZRH",2018-05-18,85
2018-02-22,83,"ZRH",2018-05-19,86
2018-02-22,83,"ZRH",2018-05-20,87
2018-02-22,83,"ZRH",2018-05-21,88
2018-02-22,83,"ZRH",2018-05-22,89
2018-02-22,82,"ZRH",2018-05-23,90
2018-02-22,62,"ZRH",2018-05-24,91
2018-02-22,81,"ZRH",2018-05-25,92
2018-02-22,75,"ZRH",2018-05-26,93
2018-02-22,71.5,"ZRH",2018-05-27,94
2018-02-22,71.5,"ZRH",2018-05-28,95
2018-02-22,62,"ZRH",2018-05-29,96
2018-02-22,61,"ZRH",2018-05-30,97
2018-02-22,54,"ZRH",2018-05-31,98
2018-02-22,60,"ZRH",2018-06-01,99
2018-02-22,47,"ZRH",2018-06-02,100
2018-02-22,47,"ZRH",2018-06-04,102
2018-02-22,47,"ZRH",2018-06-05,103
2018-02-22,47,"ZRH",2018-06-06,104
2018-02-22,47,"ZRH",2018-06-07,105
2018-02-22,47,"ZRH",2018-06-08,106
2018-02-22,60,"ZRH",2018-06-09,107
2018-02-22,47,"ZRH",2018-06-10,108
2018-02-22,47,"ZRH",2018-06-11,109
2018-02-22,47,"ZRH",2018-06-12,110
2018-02-22,53.5,"ZRH",2018-06-13,111
2018-02-22,60,"ZRH",2018-06-14,112
2018-02-22,60,"ZRH",2018-06-15,113
2018-02-22,60,"ZRH",2018-06-16,114
2018-02-22,81,"ZRH",2018-06-17,115
2018-02-22,70.5,"ZRH",2018-06-18,116
2018-02-22,72,"ZRH",2018-06-19,117
2018-02-22,60,"ZRH",2018-06-20,118
2018-02-22,60,"ZRH",2018-06-21,119
2018-02-22,60,"ZRH",2018-06-22,120
2018-02-22,70.5,"ZRH",2018-06-23,121
2018-02-22,60,"ZRH",2018-06-24,122
2018-02-22,53.5,"ZRH",2018-06-25,123
2018-02-22,60,"ZRH",2018-06-26,124
2018-02-22,60,"ZRH",2018-06-27,125
2018-02-22,60,"ZRH",2018-06-28,126
2018-02-22,60,"ZRH",2018-06-29,127
2018-02-22,60,"ZRH",2018-06-30,128
2018-02-22,98.5,"ZRH",2018-05-12,79
2018-02-23,103,"ZRH",2018-05-01,67
2018-02-23,47,"ZRH",2018-06-04,101
2018-02-24,103,"ZRH",2018-05-01,66
2018-02-25,103,"ZRH",2018-05-01,65
2018-02-26,102,"ZRH",2018-05-01,64
2018-02-27,100,"ZRH",2018-05-01,63
2018-02-28,103,"ZRH",2018-05-01,62
2018-03-01,103.5,"ZRH",2018-05-01,61
2018-03-02,103,"ZRH",2018-05-01,60
2018-03-03,103,"ZRH",2018-05-01,59
2018-03-04,103,"ZRH",2018-05-01,58
2018-03-05,103,"ZRH",2018-05-01,57
2018-03-06,103,"ZRH",2018-05-01,56
2018-03-07,104,"ZRH",2018-05-01,55
2018-03-08,104,"ZRH",2018-05-01,54
2018-03-09,105,"ZRH",2018-05-01,53
2018-03-10,105,"ZRH",2018-05-01,52
2018-03-11,103,"ZRH",2018-05-01,51
2018-03-12,105,"ZRH",2018-05-01,50
2018-03-13,105,"ZRH",2018-05-01,49
2018-03-14,105,"ZRH",2018-05-01,48
2018-03-15,110,"ZRH",2018-05-01,47
2018-03-16,115.5,"ZRH",2018-05-01,46
2018-03-17,124,"ZRH",2018-05-01,45
2018-03-18,125,"ZRH",2018-05-01,44
2018-03-19,105,"ZRH",2018-05-01,43
2018-03-20,114,"ZRH",2018-05-01,42
2018-03-21,131,"ZRH",2018-05-01,41
2018-03-22,125,"ZRH",2018-05-01,40
2018-03-23,114,"ZRH",2018-05-01,39
2018-03-24,124.5,"ZRH",2018-05-01,38
2018-03-25,105,"ZRH",2018-05-01,37
2018-03-26,114,"ZRH",2018-05-01,36
2018-03-27,119,"ZRH",2018-05-01,35
2018-03-28,123,"ZRH",2018-05-01,34
2018-03-29,157,"ZRH",2018-05-01,33
2018-03-30,130,"ZRH",2018-05-01,32
2018-03-31,119,"ZRH",2018-05-01,31
2018-04-01,157,"ZRH",2018-05-01,30
2018-04-02,116.5,"ZRH",2018-05-01,29
2018-04-03,106,"ZRH",2018-05-01,28
2018-04-04,120.5,"ZRH",2018-05-01,27
2018-04-05,114,"ZRH",2018-05-01,26
2018-04-06,134.5,"ZRH",2018-05-01,25
2018-04-07,109.5,"ZRH",2018-05-01,24
2018-04-08,124.5,"ZRH",2018-05-01,23
2018-04-09,138,"ZRH",2018-05-01,22
2018-04-10,135,"ZRH",2018-05-01,21
2018-04-11,157,"ZRH",2018-05-01,20
2018-04-12,163,"ZRH",2018-05-01,19
2018-04-13,214,"ZRH",2018-05-01,18
2018-04-14,256,"ZRH",2018-05-01,17
2018-04-15,198,"ZRH",2018-05-01,16
2018-04-16,284,"ZRH",2018-05-01,15
2018-04-17,322,"ZRH",2018-05-01,14
2018-04-18,335,"ZRH",2018-05-01,13
2018-04-19,270,"ZRH",2018-05-01,12
2018-04-20,270,"ZRH",2018-05-01,11
2018-04-21,252,"ZRH",2018-05-01,10
2018-04-22,256,"ZRH",2018-05-01,9
2018-04-23,284,"ZRH",2018-05-01,8
2018-04-24,284,"ZRH",2018-05-01,7
2018-04-25,385,"ZRH",2018-05-01,6
2018-04-26,284,"ZRH",2018-05-01,5
2018-04-27,270,"ZRH",2018-05-01,4
2018-04-28,135,"ZRH",2018-05-01,3
2018-04-29,581.5,"ZRH",2018-05-01,2
2018-04-30,580,"ZRH",2018-05-01,1
2018-02-22,103,"FRA",2018-05-01,68
2018-02-22,93.5,"FRA",2018-05-02,69
2018-02-22,88,"FRA",2018-05-03,70
2018-02-22,83,"FRA",2018-05-04,71
2018-02-22,105,"FRA",2018-05-05,72
2018-02-22,105,"FRA",2018-05-06,73
2018-02-22,105,"FRA",2018-05-07,74
2018-02-22,105,"FRA",2018-05-08,75
2018-02-22,105,"FRA",2018-05-09,76
2018-02-22,105,"FRA",2018-05-10,77
2018-02-22,105,"FRA",2018-05-11,78
2018-02-22,105,"FRA",2018-05-12,79
2018-02-22,100,"FRA",2018-05-13,80
2018-02-22,95,"FRA",2018-05-14,81
2018-02-22,95,"FRA",2018-05-15,82
2018-02-22,104,"FRA",2018-05-16,83
2018-02-22,99,"FRA",2018-05-17,84
2018-02-22,95,"FRA",2018-05-18,85
2018-02-22,95,"FRA",2018-05-19,86
2018-02-22,95,"FRA",2018-05-20,87
2018-02-22,94,"FRA",2018-05-21,88
2018-02-22,83,"FRA",2018-05-22,89
2018-02-22,93,"FRA",2018-05-23,90
2018-02-22,88,"FRA",2018-05-24,91
2018-02-22,83,"FRA",2018-05-25,92
2018-02-22,82,"FRA",2018-05-26,93
2018-02-22,82,"FRA",2018-05-27,94
2018-02-22,83,"FRA",2018-05-28,95
2018-02-22,83,"FRA",2018-05-29,96
2018-02-22,93,"FRA",2018-05-30,97
2018-02-22,92,"FRA",2018-05-31,98
2018-02-22,81,"FRA",2018-06-01,99
2018-02-22,82,"FRA",2018-06-02,100
2018-02-22,81,"FRA",2018-06-04,102
2018-02-22,81,"FRA",2018-06-05,103
2018-02-22,81,"FRA",2018-06-06,104
2018-02-22,70.5,"FRA",2018-06-07,105
2018-02-22,70.5,"FRA",2018-06-08,106
2018-02-22,60,"FRA",2018-06-09,107
2018-02-22,60,"FRA",2018-06-10,108
2018-02-22,45,"FRA",2018-06-11,109
2018-02-22,52.5,"FRA",2018-06-12,110
2018-02-22,91,"FRA",2018-06-13,111
2018-02-22,91,"FRA",2018-06-14,112
2018-02-22,76,"FRA",2018-06-15,113
2018-02-22,91.5,"FRA",2018-06-16,114
2018-02-22,92,"FRA",2018-06-17,115
2018-02-22,92,"FRA",2018-06-18,116
2018-02-22,92.5,"FRA",2018-06-19,117
2018-02-22,93,"FRA",2018-06-20,118
2018-02-22,93.5,"FRA",2018-06-21,119
2018-02-22,93,"FRA",2018-06-22,120
2018-02-22,99.5,"FRA",2018-06-23,121
2018-02-22,99.5,"FRA",2018-06-24,122
2018-02-22,105,"FRA",2018-06-25,123
2018-02-22,105,"FRA",2018-06-26,124
2018-02-22,105,"FRA",2018-06-27,125
2018-02-22,105,"FRA",2018-06-28,126
2018-02-22,111,"FRA",2018-06-29,127
2018-02-22,111,"FRA",2018-06-30,128
2018-02-23,94,"FRA",2018-05-01,67
2018-02-23,81,"FRA",2018-06-04,101
2018-02-24,95,"FRA",2018-05-01,66
2018-02-25,95,"FRA",2018-05-01,65
2018-02-26,95.5,"FRA",2018-05-01,64
2018-02-27,98.5,"FRA",2018-05-01,63
2018-02-28,98.5,"FRA",2018-05-01,62
2018-03-01,98.5,"FRA",2018-05-01,61
2018-03-02,98.5,"FRA",2018-05-01,60
2018-03-03,105,"FRA",2018-05-01,59
2018-03-04,105,"FRA",2018-05-01,58
2018-03-05,105,"FRA",2018-05-01,57
2018-03-06,99,"FRA",2018-05-01,56
2018-03-07,100,"FRA",2018-05-01,55
2018-03-08,107,"FRA",2018-05-01,54
2018-03-09,107,"FRA",2018-05-01,53
2018-03-10,107,"FRA",2018-05-01,52
2018-03-11,107,"FRA",2018-05-01,51
2018-03-12,107,"FRA",2018-05-01,50
2018-03-13,107,"FRA",2018-05-01,49
2018-03-14,107,"FRA",2018-05-01,48
2018-03-15,107,"FRA",2018-05-01,47
2018-03-16,107,"FRA",2018-05-01,46
2018-03-17,107,"FRA",2018-05-01,45
2018-03-18,108,"FRA",2018-05-01,44
2018-03-19,107,"FRA",2018-05-01,43
2018-03-20,107,"FRA",2018-05-01,42
2018-03-21,107.5,"FRA",2018-05-01,41
2018-03-22,107,"FRA",2018-05-01,40
2018-03-23,107,"FRA",2018-05-01,39
2018-03-24,116,"FRA",2018-05-01,38
2018-03-25,107,"FRA",2018-05-01,37
2018-03-26,116,"FRA",2018-05-01,36
2018-03-27,117,"FRA",2018-05-01,35
2018-03-28,117,"FRA",2018-05-01,34
2018-03-29,119,"FRA",2018-05-01,33
2018-03-30,119,"FRA",2018-05-01,32
2018-03-31,116.5,"FRA",2018-05-01,31
2018-04-01,112.5,"FRA",2018-05-01,30
2018-04-02,103,"FRA",2018-05-01,29
2018-04-03,107,"FRA",2018-05-01,28
2018-04-04,107,"FRA",2018-05-01,27
2018-04-05,107,"FRA",2018-05-01,26
2018-04-06,107,"FRA",2018-05-01,25
2018-04-07,113,"FRA",2018-05-01,24
2018-04-08,107,"FRA",2018-05-01,23
2018-04-09,103,"FRA",2018-05-01,22
2018-04-10,108,"FRA",2018-05-01,21
2018-04-11,109,"FRA",2018-05-01,20
2018-04-12,116,"FRA",2018-05-01,19
2018-04-13,111.5,"FRA",2018-05-01,18
2018-04-15,94.5,"FRA",2018-05-02,17
2018-04-16,107,"FRA",2018-05-02,16
2018-04-16,111.5,"FRA",2018-05-01,15
2018-04-18,94.5,"FRA",2018-05-02,14
2018-04-19,133.5,"FRA",2018-05-02,13
2018-04-20,120.5,"FRA",2018-05-02,12
2018-04-21,107,"FRA",2018-05-02,11
2018-04-22,119.5,"FRA",2018-05-02,10
2018-04-23,107,"FRA",2018-05-02,9
2018-04-24,107,"FRA",2018-05-02,8
2018-04-25,133,"FRA",2018-05-02,7
2018-04-26,150.5,"FRA",2018-05-01,5
2018-04-26,208.5,"FRA",2018-05-02,6
2018-04-27,167,"FRA",2018-05-01,4
2018-04-29,81,"FRA",2018-05-02,3
2018-04-30,174.5,"FRA",2018-05-02,2
2018-02-22,79,"EDI",2018-05-01,68
2018-02-22,79,"EDI",2018-05-03,70
2018-02-22,79,"EDI",2018-05-05,72
2018-02-22,69,"EDI",2018-05-06,73
2018-02-22,69,"EDI",2018-05-08,75
2018-02-22,69,"EDI",2018-05-10,77
2018-02-22,69,"EDI",2018-05-12,79
2018-02-22,69,"EDI",2018-05-13,80
2018-02-22,79,"EDI",2018-05-15,82
2018-02-22,69,"EDI",2018-05-17,84
2018-02-22,68,"EDI",2018-05-19,86
2018-02-22,74,"EDI",2018-05-20,87
2018-02-22,79,"EDI",2018-05-22,89
2018-02-22,69,"EDI",2018-05-24,91
2018-02-22,79,"EDI",2018-05-26,93
2018-02-22,69,"EDI",2018-05-27,94
2018-02-22,79,"EDI",2018-05-29,96
2018-02-22,79,"EDI",2018-05-31,98
2018-02-22,79,"EDI",2018-06-02,100
2018-02-22,79,"EDI",2018-06-03,101
2018-02-22,79,"EDI",2018-06-05,103
2018-02-22,79,"EDI",2018-06-07,105
2018-02-22,79,"EDI",2018-06-09,107
2018-02-22,79,"EDI",2018-06-10,108
2018-02-22,79,"EDI",2018-06-12,110
2018-02-22,73.5,"EDI",2018-06-14,112
2018-02-22,99,"EDI",2018-06-16,114
2018-02-22,99,"EDI",2018-06-17,115
2018-02-22,107,"EDI",2018-06-19,117
2018-02-22,107,"EDI",2018-06-21,119
2018-02-22,79,"EDI",2018-06-23,121
2018-02-22,87.5,"EDI",2018-06-24,122
2018-02-22,107,"EDI",2018-06-26,124
2018-02-22,140,"EDI",2018-06-28,126
2018-02-22,107,"EDI",2018-06-30,128
2018-02-23,79.5,"EDI",2018-05-01,67
2018-02-23,79,"EDI",2018-05-03,69
2018-02-23,79,"EDI",2018-05-05,71
2018-02-23,69,"EDI",2018-05-08,74
2018-02-23,69,"EDI",2018-05-10,76
2018-02-23,68,"EDI",2018-05-12,78
2018-02-23,69,"EDI",2018-05-15,81
2018-02-23,69,"EDI",2018-05-17,83
2018-02-23,68,"EDI",2018-05-19,85
2018-02-23,69,"EDI",2018-05-22,88
2018-02-23,69,"EDI",2018-05-24,90
2018-02-23,69,"EDI",2018-05-26,92
2018-02-23,79,"EDI",2018-05-29,95
2018-02-23,79,"EDI",2018-05-31,97
2018-02-23,79,"EDI",2018-06-02,99
2018-02-23,79,"EDI",2018-06-05,102
2018-02-23,79,"EDI",2018-06-07,104
2018-02-23,79,"EDI",2018-06-09,106
2018-02-23,85,"EDI",2018-06-12,109
2018-02-23,91,"EDI",2018-06-14,111
2018-02-23,91,"EDI",2018-06-16,113
2018-02-23,107,"EDI",2018-06-19,116
2018-02-23,93,"EDI",2018-06-21,118
2018-02-23,79,"EDI",2018-06-23,120
2018-02-23,107,"EDI",2018-06-26,123
2018-02-23,140,"EDI",2018-06-28,125
2018-02-23,107,"EDI",2018-06-30,127
2018-02-24,80,"EDI",2018-05-01,66
2018-02-25,80,"EDI",2018-05-01,65
2018-02-26,79.5,"EDI",2018-05-01,64
2018-02-27,80,"EDI",2018-05-01,63
2018-02-28,80,"EDI",2018-05-01,62
2018-03-01,85.5,"EDI",2018-05-01,61
2018-03-02,80,"EDI",2018-05-01,60
2018-03-03,80,"EDI",2018-05-01,59
2018-03-04,80,"EDI",2018-05-01,58
2018-03-05,80,"EDI",2018-05-01,57
2018-03-06,80,"EDI",2018-05-01,56
2018-03-07,79.5,"EDI",2018-05-01,55
2018-03-08,79,"EDI",2018-05-01,54
2018-03-09,80,"EDI",2018-05-01,53
2018-03-10,80,"EDI",2018-05-01,52
2018-03-11,69,"EDI",2018-05-01,51
2018-03-12,69,"EDI",2018-05-01,50
2018-03-13,85.5,"EDI",2018-05-01,49
2018-03-14,69,"EDI",2018-05-01,48
2018-03-15,79,"EDI",2018-05-01,47
2018-03-16,69,"EDI",2018-05-01,46
2018-03-17,79,"EDI",2018-05-01,45
2018-03-18,79,"EDI",2018-05-01,44
2018-03-19,79,"EDI",2018-05-01,43
2018-03-20,86,"EDI",2018-05-01,42
2018-03-21,74.5,"EDI",2018-05-01,41
2018-03-22,100,"EDI",2018-05-01,40
2018-03-23,92,"EDI",2018-05-01,39
2018-03-24,86,"EDI",2018-05-01,38
2018-03-25,92,"EDI",2018-05-01,37
2018-03-26,92,"EDI",2018-05-01,36
2018-03-27,79,"EDI",2018-05-01,35
2018-03-28,85.5,"EDI",2018-05-01,34
2018-03-29,79,"EDI",2018-05-01,33
2018-03-30,92,"EDI",2018-05-01,32
2018-03-31,92,"EDI",2018-05-01,31
2018-04-01,92,"EDI",2018-05-01,30
2018-04-02,100,"EDI",2018-05-01,29
2018-04-03,92,"EDI",2018-05-01,28
2018-04-04,100,"EDI",2018-05-01,27
2018-04-05,85.5,"EDI",2018-05-01,26
2018-04-06,79,"EDI",2018-05-01,25
2018-04-07,79,"EDI",2018-05-01,24
2018-04-08,79,"EDI",2018-05-01,23
2018-04-09,69,"EDI",2018-05-01,22
2018-04-10,58.5,"EDI",2018-05-01,21
2018-04-11,54,"EDI",2018-05-01,20
2018-04-12,54,"EDI",2018-05-01,19
2018-04-13,54,"EDI",2018-05-01,18
2018-04-14,54,"EDI",2018-05-01,17
2018-04-15,69,"EDI",2018-05-01,16
2018-04-16,69,"EDI",2018-05-01,15
2018-04-17,69,"EDI",2018-05-01,14
2018-04-18,58.5,"EDI",2018-05-01,13
2018-04-19,54,"EDI",2018-05-01,12
2018-04-20,36,"EDI",2018-05-01,11
2018-04-21,36,"EDI",2018-05-01,10
2018-04-22,36,"EDI",2018-05-01,9
2018-04-23,36,"EDI",2018-05-01,8
2018-04-24,36,"EDI",2018-05-01,7
2018-04-25,44,"EDI",2018-05-01,6
2018-04-26,44,"EDI",2018-05-01,5
2018-04-27,42,"EDI",2018-05-01,4
2018-04-28,54,"EDI",2018-05-01,3
2018-04-29,69,"EDI",2018-05-01,2
2018-04-30,69,"EDI",2018-05-01,1
2018-02-22,79,"BOD",2018-05-01,68
2018-02-22,79,"BOD",2018-05-04,71
2018-02-22,68,"BOD",2018-05-08,75
2018-02-22,79,"BOD",2018-05-11,78
2018-02-22,68,"BOD",2018-05-15,82
2018-02-22,58,"BOD",2018-05-18,85
2018-02-22,63,"BOD",2018-05-22,89
2018-02-22,68,"BOD",2018-05-25,92
2018-02-22,68,"BOD",2018-05-30,97
2018-02-22,63,"BOD",2018-06-01,99
2018-02-22,51,"BOD",2018-06-06,104
2018-02-22,47,"BOD",2018-06-08,106
2018-02-22,51,"BOD",2018-06-13,111
2018-02-22,58,"BOD",2018-06-15,113
2018-02-22,52.5,"BOD",2018-06-20,118
2018-02-22,58,"BOD",2018-06-22,120
2018-02-22,63,"BOD",2018-06-27,125
